Timestamp,Campus Energy Centre Boiler B-2 Efficiency (%),Campus Energy Centre Boiler B-2 Energy (MWh),Campus Energy Centre Boiler B-2 Entering Water Temp (K),Campus Energy Centre Boiler B-2 Exhaust CO (ppm),Campus Energy Centre Boiler B-2 Exhaust CO2 (%),Campus Energy Centre Boiler B-2 Exhaust NOx (ppm),Campus Energy Centre Boiler B-2 Exhaust O2 (%),Campus Energy Centre Boiler B-2 Exhaust Temp (K),Campus Energy Centre Boiler B-2 Firing Rate (%),Campus Energy Centre Boiler B-2 Gas Flow Rate (m³/h),Campus Energy Centre Boiler B-2 Gas Pressure (kPa),Campus Energy Centre Boiler B-2 Leaving Water Temp (K),Campus Energy Centre Boiler B-2 Leaving Water Temp Setpoint (K),Campus Energy Centre Boiler B-2 Power (MW),Campus Energy Centre Boiler B-2 Water Flow Rate (L/s),UBC Humidity (%RH),UBC Temp (K),fuel molar flowrate (mol/h),mole fraction H2O in air,mole fraction O2 in air,mole fraction N2 in air,air inlet molar flowrate (mol/h),flue gas molar flowrate (mol/h),mole fraction O2 in flue gas,mole fraction N2 in flue gas,mole fraction H2O in flue gas,mole fraction CO2 in flue gas,boiler_efficiency_percent
2021-11-28 03:00:00+00:00,86.77499961853027,22.90625,365.3172800954183,7.661111111111111,10.547027649084724,23.4525,2.534638870772389,382.9619444444444,32.21472222222223,801.0799673461913,137.0783576965332,375.7094444444445,376.15,7.743361256387498,222.52221416049537,98.0,284.1000000476837,46490.42432677289,0.012486144828126,0.2073779095860935,0.7801359455857805,537556.397574081,592182.6461580391,0.0253463887077238,0.7081718305119373,0.1840495348173526,0.0824322459629862,82.34173050444457
2021-11-28 04:00:00+00:00,86.89999771118164,0.0,363.76604695214166,2.833611111111112,10.39252759112252,27.13055555555556,2.7301110875275407,385.87361111111113,35.035000000000004,801.8631377156576,137.0298843383789,375.60027777777776,376.15,8.792361254427167,222.739761420356,98.0,284.17499985694883,46507.141994266334,0.0125477514853988,0.2073649721880662,0.7800872763265349,544219.2146483357,598865.1064915985,0.0273011108752754,0.7089050276559098,0.1822521276715983,0.0815417337972165,93.81628661951846
2021-11-28 05:00:00+00:00,86.3499984741211,17.890625,363.0217902268304,4.478611111111111,10.700916752815246,18.57527777777777,2.702944432016876,387.4669444444445,35.64111111111112,802.3914742533361,136.6642189025879,375.8802777777778,376.15,9.128611425293816,222.88652148352733,98.0,284.2250000476837,46405.433453686186,0.0125889690306572,0.2073563165035619,0.7800547144657808,542154.8718795871,596681.2561876684,0.0270294443201687,0.7087711561149649,0.1825382033716256,0.0816611961932406,102.22394668204795
2021-11-28 06:00:00+00:00,86.54999732971191,0.0,362.6859346199036,0.885,10.406416682932113,22.018055555555552,2.494749990337425,388.24888888888887,36.69083333333333,800.4735216946074,136.61625289916992,375.6858333333333,376.15,9.54800005859799,222.4232006581625,98.0,284.6750000953674,46205.10808426431,0.012965235044498,0.2072773006406554,0.7797574643148466,533264.5768755678,587555.5788745784,0.0249474999033742,0.7077067246470381,0.1847742448015334,0.0825715306480542,103.57710984457378
2021-11-28 07:00:00+00:00,86.69999694824219,0.0,362.9758751911587,0.6888888888888889,10.483472127384609,25.51583333333333,2.726305543382963,388.3147222222222,35.765833333333326,801.4565967644585,136.62382709927027,375.6086111111111,376.15,9.084694630040064,222.62120805952293,98.25,284.8000000953674,46244.11252107025,0.0131043744836327,0.2072480813584371,0.7796475441579301,541366.8223196369,595703.6545318945,0.0272630554338296,0.7085323554742254,0.1826937274785821,0.0815108616133628,100.65766994253829
2021-11-28 08:00:00+00:00,86.5,0.0,363.1749928919474,11.481944444444444,10.49033325566186,24.04972222222222,2.589666642795006,386.4719444444444,35.191944444444445,801.8857978481716,136.7995376586914,376.01416666666665,376.15,9.103083480199178,222.6745283805,98.0,284.7500003814697,46336.51828325691,0.0130288837178263,0.2072639344192564,0.7797071818629172,537904.2818100783,592349.6907929052,0.02589666642795,0.7080409396698144,0.1839262082104804,0.082136185691755,102.12677363888032
2021-11-28 09:00:00+00:00,86.77499961853027,38.796875,363.7791813405354,9.010000000000002,10.311111127270593,30.454166666666666,2.672055548744069,386.3719444444444,34.558055555555555,801.66064195421,136.8975372314453,376.07388888888886,376.15,8.700389124684865,222.7668463601007,98.5,284.5999998092651,46381.12535733383,0.0129668280016999,0.207276966119643,0.779756205878657,541088.775851075,595586.5981459422,0.0267205554874406,0.7084063547007062,0.1831046588619225,0.0817684309499305,97.74633278297412
2021-11-28 10:00:00+00:00,87.0999984741211,0.0,363.6348083114624,2.144722222222222,10.272083496782514,28.226388888888884,2.954861103660531,385.68888888888887,35.04416666666666,802.5060827297635,136.9044952392578,375.7955555555556,376.15,8.863527904748917,222.9183570946588,98.25,284.17499985694883,46501.84161765013,0.01257935839566,0.2073583347369114,0.7800623068674286,551746.2458788406,606385.9097795796,0.0295486110366052,0.709773169897929,0.1801569983196187,0.0805212207458467,96.49342881466065
2021-11-28 11:00:00+00:00,86.57499885559082,0.0,362.793113562266,0.371111111111111,10.470111264652674,25.86333333333333,2.4231944461994703,388.4694444444444,36.84555555555555,801.3465704854331,136.89065551757812,375.7191666666666,376.15,9.334027926392023,222.5962706375122,98.0,283.8750001430511,46479.02596120131,0.0123028946565288,0.2074163921221289,0.7802807132213422,533709.9071443896,588322.7626488012,0.0242319444619946,0.7078487752623576,0.1849665537152539,0.0829527265603936,102.46233574529644
2021-11-28 12:00:00+00:00,86.5999984741211,22.5,362.6390488730536,0.4738888888888889,10.206916475031113,26.561388888888885,2.643833324578073,388.2291666666666,37.163888888888906,802.3285573832194,136.82851028442383,375.3094444444444,376.15,9.759777943028343,222.8676555464004,98.0,283.99999990463255,46494.38301179643,0.0124044101688132,0.2073950738645492,0.7802005159666375,541124.8807609536,595755.7807998145,0.0264383332457807,0.7086560043199042,0.1829608391766277,0.0819448232576872,100.52156464817162
