Timestamp,Campus Energy Centre Boiler B-2 Efficiency (%),Campus Energy Centre Boiler B-2 Energy (MWh),Campus Energy Centre Boiler B-2 Entering Water Temp (°C),Campus Energy Centre Boiler B-2 Exhaust CO (ppm),Campus Energy Centre Boiler B-2 Exhaust CO2 (%),Campus Energy Centre Boiler B-2 Exhaust NOx (ppm),Campus Energy Centre Boiler B-2 Exhaust O2 (%),Campus Energy Centre Boiler B-2 Exhaust Temp (°C),Campus Energy Centre Boiler B-2 Firing Rate (%),Campus Energy Centre Boiler B-2 Gas Flow Rate (m³/h),Campus Energy Centre Boiler B-2 Gas Pressure (kPa),Campus Energy Centre Boiler B-2 Leaving Water Temp (°C),Campus Energy Centre Boiler B-2 Leaving Water Temp Setpoint (°C),Campus Energy Centre Boiler B-2 Power (MW),Campus Energy Centre Boiler B-2 Water Flow Rate (L/s),UBC Humidity (%RH),UBC Temp (°C)
2021-06-19 02:00:00+00:00,87.19999694824219,0.0,26.170000076293945,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.50706481933594,46.0,95.0,0.0,0.0015312499599531,88.0,14.875
2021-06-19 03:00:00+00:00,87.19999694824219,0.0,26.170000076293945,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.41501998901367,46.0,95.0,0.0,0.0015312499599531,88.5,14.12500023841858
2021-06-19 04:00:00+00:00,87.19999694824219,0.0,26.03499984741211,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.43908309936523,46.0,95.0,0.0,0.0015312499599531,88.25,13.650000095367432
2021-06-19 05:00:00+00:00,87.19999694824219,0.0,25.899999618530277,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.4808692932129,46.0,95.0,0.0,0.0015312499599531,89.0,13.274999856948853
2021-06-19 06:00:00+00:00,87.19999694824219,0.0,25.899999618530277,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.37054107666015,46.0,95.0,0.0,0.0015312499599531,89.5,13.274999856948853
2021-06-19 07:00:00+00:00,87.19999694824219,0.0,25.899999618530277,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.3945495563083,46.0,95.0,0.0,0.0015312499599531,88.5,13.700000047683716
2021-06-19 08:00:00+00:00,87.19999694824219,0.0,25.899999618530277,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.37918090820312,46.0,95.0,0.0,0.0015312499599531,88.0,14.150000095367432
2021-06-19 09:00:00+00:00,87.19999694824219,0.0,25.899999618530277,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.51576232910156,46.0,95.0,0.0,0.0015312499599531,86.5,14.299999713897703
2021-06-19 10:00:00+00:00,87.19999694824219,0.0,25.899999618530277,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.482177734375,46.0,95.0,0.0,0.0015312499599531,84.75,14.850000143051147
2021-06-19 11:00:00+00:00,87.19999694824219,0.0,25.899999618530277,0.0,9.699999809265137,26.0,3.5999999046325684,98.0,0.0,0.0055124997161328,137.07322311401367,46.0,95.0,0.0,0.0015312499599531,78.0,16.825000286102295
2021-06-19 12:00:00+00:00,56.48622024536133,0.0,58.59249910354614,0.0,6.283444320890639,16.842222222222222,2.331999938223097,63.48222222222222,0.0,55.96172112491628,136.8293228149414,29.797777777777775,95.0,1.831638870901532,15.54492253471108,75.0,18.024999618530277
2021-06-19 13:00:00+00:00,0.0,0.0,77.36725678549872,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,136.82635879516602,0.0,95.0,0.0,3.906250756885443e-12,74.0,18.699999809265137
2021-06-19 14:00:00+00:00,0.0,0.0,75.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,136.86924743652344,0.0,95.0,0.0,3.906250756885443e-12,73.25,19.45000028610229
2021-06-19 15:00:00+00:00,0.0,0.0,75.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,136.87510681152344,0.0,95.0,0.0,3.906250756885443e-12,74.5,19.34999990463257
2021-06-19 16:00:00+00:00,0.0,0.0,75.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,137.12445831298828,0.0,95.0,0.0,3.906250756885443e-12,76.25,18.27500057220459
2021-06-19 17:00:00+00:00,0.0,0.0,75.73999786376953,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,137.3574676513672,0.0,95.0,0.0,3.906250756885443e-12,75.25,18.32500028610229
2021-06-19 18:00:00+00:00,0.0,0.0,74.96572019788954,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,137.3669351111518,0.0,95.0,0.0,3.906250756885443e-12,69.75,19.09999990463257
2021-06-19 19:00:00+00:00,0.0,0.0,63.06999969482422,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,137.37811660766602,0.0,95.0,0.0,3.906250756885443e-12,71.0,18.74999952316284
2021-06-19 20:00:00+00:00,0.0,0.203125,63.06999969482422,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,137.69627380371094,0.0,95.0,0.0,3.906250756885443e-12,76.0,17.925000190734863
2021-06-19 21:00:00+00:00,0.0,0.0,63.06999969482422,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,137.47625350952148,0.0,95.0,0.0,3.906250756885443e-12,73.25,17.32499933242798
2021-06-19 22:00:00+00:00,0.0,0.0,63.06999969482422,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,137.45071411132812,0.0,95.0,0.0,3.906250756885443e-12,80.5,17.09999990463257
2021-06-19 23:00:00+00:00,0.0,0.0,63.06999969482422,0.0,0.0,0.0,0.0,0.0,0.0,1.4062502898259943e-11,137.3684539794922,0.0,95.0,0.0,3.906250756885443e-12,85.0,16.72499990463257
2021-06-20 00:00:00+00:00,0.0,0.0,61.81520774629381,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000136173,137.5172882080078,0.0,95.0,0.0253333337108294,0.1583333333371159,87.0,16.424999713897705
2021-06-20 01:00:00+00:00,0.0,0.5,53.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,214.6246059100037,137.5172882080078,0.0,95.0,9.793666543414194,59.617945944827774,84.0,16.374999523162842
2021-06-20 02:00:00+00:00,0.0,0.0,53.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.00018000001728069037,137.69747924804688,0.0,95.0,0.0,5.000000601285137e-05,85.5,16.175000190734863
2021-06-20 03:00:00+00:00,0.0,0.0,53.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.00018000001728069037,137.4856719970703,0.0,95.0,0.0,5.000000601285137e-05,85.5,16.125000476837158
2021-06-20 04:00:00+00:00,0.0,0.0,53.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.00018000001728069037,137.3023910522461,0.0,95.0,0.0,5.000000601285137e-05,83.5,16.375
2021-06-20 05:00:00+00:00,0.0,0.0,53.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.00018000001728069037,137.75432586669922,0.0,95.0,0.0,5.000000601285137e-05,85.0,15.799999952316284
2021-06-20 06:00:00+00:00,0.0,0.0,53.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.00018000001728069037,137.33526611328125,0.0,95.0,0.0,5.000000601285137e-05,83.75,16.02500009536743
2021-06-20 07:00:00+00:00,0.0,0.0,53.55999755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.00018000001728069037,137.24305725097656,0.0,95.0,0.0,5.000000601285137e-05,80.25,16.324999809265137
